cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
32,100,100,30,homing,,,,homing,,,,,,160.67271423339844,53.1192626953125,83.14178466796875,-1.7058372497558594,17.894163131713867,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,,,,,169.2046661376953,-2.675297498703003,83.14178466796875,-20.90582847595215,-1.3058289289474487,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,,,,,156.3376922607422,-64.77578735351562,83.14178466796875,-42.50581741333008,-22.90581703186035,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:32.591462,16.424,0.154,236.8,126.33897399902344,-112.5870361328125,83.14178466796875,-61.70584487915039,-42.1058464050293,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:33.325018,16.386,0.155,236.8,82.28522491455078,-147.87332153320312,83.14178466796875,-80.90591430664062,-61.3059196472168,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:34.797707,16.253,0.155,236.8,22.070829391479492,-167.78038024902344,83.14178466796875,-102.50599670410156,-82.90599822998047,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:35.494394,16.424,0.16,236.8,-34.334407806396484,-165.70614624023438,83.14178466796875,-121.70606994628906,-102.10607147216797,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:36.880947,16.386,0.16,236.8,-86.91999816894531,-145.19741821289062,83.14178466796875,-140.90614318847656,-121.30614471435547,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:37.578279,16.386,0.158,236.8,-122.1526870727539,-117.1157455444336,83.14178466796875,-156.2059783935547,-136.18597412109375,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:38.964731,16.234,0.158,235.0,-120.17291259765625,-119.14632415771484,83.14178466796875,-155.2457733154297,-135.22576904296875,-12.484983444213867,19.3331298828125,-20.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:39.651381,16.234,0.159,235.0,-91.52255249023438,-149.2522735595703,80.85234832763672,-140.3244171142578,-120.94091033935547,-9.240209579467773,20.925323486328125,-18.756763458251953
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:40.346676,16.5,0.159,236.8,2.8906569480895996,-195.52369689941406,69.79088592529297,-103.70748901367188,-88.55299377441406,2.00888991355896,26.445180892944336,-14.44666862487793
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:41.726576,16.842,0.163,236.8,110.2065658569336,-193.62918090820312,45.65229797363281,-68.69026947021484,-59.75306701660156,18.299381256103516,34.43882369995117,-8.204963684082031
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:42.422026,16.842,0.163,236.8,207.07652282714844,-124.1937255859375,18.56310272216797,-34.0538215637207,-30.35313606262207,31.83119010925293,41.07879638671875,-3.0202476978302
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:43.800133,16.633,0.163,236.8,248.02655029296875,-21.276052474975586,2.6875076293945312,-5.335042476654053,-4.565849304199219,38.66351318359375,44.431373596191406,-0.4024410843849182
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:44.485894,16.633,0.16,236.8,249.4939727783203,0.00017929644673131406,-0.13228607177734375,4.117506250622682e-05,4.117506250622682e-05,39.64948272705078,45.0418815612793,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:45.874138,16.196,0.16,236.8,249.35662841796875,0.00017919775564223528,-2.1785430908203125,4.117506250622682e-05,4.117506250622682e-05,40.158935546875,45.72237777709961,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:46.566252,16.424,0.156,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:47.939957,16.348,0.156,236.8,250.1171112060547,0.00017974426737055182,-0.0111236572265625,4.117506250622682e-05,4.117506250622682e-05,39.72402572631836,44.93994903564453,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:48.632059,16.348,0.157,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:49.329171,16.253,0.157,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:50.705561,16.367,0.157,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:51.405634,16.215,0.157,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:52.785110,16.253,0.157,236.8,249.99998474121094,0.00017966009909287095,-7.62939453125e-06,4.117506250622682e-05,4.117506250622682e-05,39.71385955810547,44.94676971435547,0.0
32,100,100,30,homing,,,,homing,,2024-03-04 15:27:53.473855,16.253,0.157,236.8,257.07147216796875,28.843198776245117,18.2596435546875,4.100799560546875e-05,6.826563358306885,37.313690185546875,36.70247268676758,-6.826522350311279
32,100,100,30,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,2024-03-04 15:27:54.890929,16.253,0.163,236.8,275.39691162109375,103.0971908569336,65.35858917236328,4.1961669921875e-05,20.517555236816406,42.687896728515625,13.227081298828125,-20.517513275146484
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:27:55.581174,17.07,0.163,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:27:56.973781,16.766,0.163,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:27:57.661877,17.867,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:27:58.354615,17.867,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:27:59.745076,17.696,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:28:00.438596,17.696,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:28:01.817924,17.582,0.167,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:28:02.506527,17.639,0.167,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,moving_belt,nothing,false,true,go_to_pick_up_from_homing,,2024-03-04 15:28:03.894902,17.677,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,0.0,-20.0
32,100,100,30,go_to_pick_down,nothing,true,false,joint 3 +,,2024-03-04 15:28:04.586669,17.658,0.169,236.8,292.19989013671875,106.35206604003906,71.02216339111328,0.0,20.0,51.0,6.119999885559082,-20.0
32,100,100,30,go_to_pick_up_from_pick_down,nothing,true,false,joint 3 -,true,2024-03-04 15:28:05.967817,16.538,0.168,236.8,286.6444396972656,104.33004760742188,41.48917770385742,0.0,20.0,51.0,16.55999755859375,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,nothing,true,false,joint 1 +,true,2024-03-04 15:28:06.661460,23.791,0.168,236.8,274.1114196777344,148.21151733398438,84.958251953125,8.400001525878906,29.240001678466797,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,nothing,true,false,joint 3 +,true,2024-03-04 15:28:07.348640,22.633,0.168,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,nothing,true,false,joint 3 +,true,2024-03-04 15:28:08.725095,22.614,0.208,236.8,118.77991485595703,254.72433471679688,-4.7643280029296875,45.0,65.0,51.0,38.50665283203125,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,true,false,joint 3 -,false,2024-03-04 15:28:09.422736,22.405,0.208,236.8,121.74224090576172,261.0770568847656,5.154693603515625,45.0,65.0,51.0,31.76000213623047,-20.0
32,100,100,30,detecting_color,nothing,false,false,detecting_color,false,2024-03-04 15:28:10.818241,18.627,0.166,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,detecting_color,nothing,false,false,detecting_color,false,2024-03-04 15:28:11.504662,16.709,0.166,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_color_detect_down,nothing,true,false,joint 3 +,false,2024-03-04 15:28:12.892038,16.424,0.159,236.8,127.52101135253906,273.4696960449219,31.990859985351562,45.0,65.0,51.0,22.43999481201172,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,true,false,joint 3 -,true,2024-03-04 15:28:13.583077,16.424,0.159,236.8,112.03331756591797,240.25621032714844,-22.340538024902344,45.0,65.0,51.0,46.55999755859375,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,true,false,joint 3 -,true,2024-03-04 15:28:14.776258,16.291,0.159,236.8,131.68008422851562,282.38885498046875,81.8401870727539,45.0,65.0,51.0,0.9241280555725098,-20.0
32,100,100,30,go_to_red_up,red,true,false,joint 1 +,true,2024-03-04 15:28:15.463092,23.545,0.213,236.8,-16.96043586730957,311.15283203125,84.958251953125,73.12001037597656,94.64000701904297,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_up_from_red,red,true,false,joint 1 -,false,2024-03-04 15:28:16.868667,22.975,0.21,236.8,-174.9734649658203,257.8526916503906,84.958251953125,104.15999603271484,123.87999725341797,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_up_from_red,red,true,false,joint 1 -,false,2024-03-04 15:28:17.558531,18.399,0.21,235.0,169.80877685546875,261.2828063964844,84.958251953125,36.9799919128418,55.279991149902344,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:18.934218,16.443,0.159,235.0,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:19.625302,16.443,0.159,235.0,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:20.313599,17.791,0.159,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:21.728813,17.658,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:22.416066,17.506,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:23.822564,17.677,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:24.510264,17.696,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:25.904717,17.734,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,red,false,true,joint 1 -,false,2024-03-04 15:28:26.591412,17.734,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_down,red,true,false,joint 3 +,false,2024-03-04 15:28:27.991657,17.658,0.169,236.8,292.795654296875,106.56890869140625,82.08492279052734,0.0,20.0,51.0,1.440000057220459,-20.0
32,100,100,30,go_to_pick_up_from_pick_down,red,true,false,joint 3 -,true,2024-03-04 15:28:28.679405,17.658,0.169,236.8,285.0111389160156,103.7355728149414,36.227386474609375,0.0,20.0,51.0,18.87999725341797,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,red,true,false,joint 1 +,true,2024-03-04 15:28:29.367067,16.975,0.169,236.8,288.514892578125,117.74076843261719,84.958251953125,2.200002670288086,22.640003204345703,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,red,true,false,joint 1 +,true,2024-03-04 15:28:30.764662,23.146,0.213,236.8,138.93450927734375,278.9281921386719,84.958251953125,43.52204132080078,63.84532165527344,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,red,true,false,joint 3 +,true,2024-03-04 15:28:31.455421,22.766,0.213,236.8,124.52679443359375,267.0485534667969,16.41339874267578,45.0,65.0,51.0,29.045120239257812,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,red,true,false,joint 3 -,false,2024-03-04 15:28:32.841325,22.083,0.205,236.8,116.34143829345703,249.49501037597656,-11.791847229003906,45.0,65.0,51.0,40.39999771118164,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,red,true,false,joint 3 -,false,2024-03-04 15:28:33.529917,22.083,0.205,236.8,131.69383239746094,282.4183349609375,84.55030822753906,45.0,65.0,51.0,0.06772007793188095,-20.0
32,100,100,30,detecting_color,red,false,false,detecting_color,false,2024-03-04 15:28:34.957356,17.146,0.164,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_color_detect_down,red,true,false,joint 3 +,false,2024-03-04 15:28:35.644627,16.272,0.164,236.8,131.56875610351562,282.15008544921875,75.62562561035156,45.0,65.0,51.0,4.1999993324279785,-20.0
32,100,100,30,go_to_color_detect_down,red,true,false,joint 3 +,false,2024-03-04 15:28:37.031886,16.177,0.157,236.8,111.1933822631836,238.45497131347656,-24.167709350585938,45.0,65.0,51.0,47.98356246948242,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,red,true,false,joint 3 -,true,2024-03-04 15:28:37.718759,18.323,0.157,236.8,130.0281982421875,278.8463439941406,51.144752502441406,45.0,65.0,51.0,12.287192344665527,-20.0
32,100,100,30,go_to_green_up,green,true,false,joint 1 +,true,2024-03-04 15:28:38.413320,23.507,0.213,236.8,89.02467346191406,298.62744140625,84.958251953125,53.40000915527344,74.24000549316406,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_up_from_green,green,true,false,joint 1 -,false,2024-03-04 15:28:39.846409,22.443,0.213,236.8,-73.06226348876953,302.928466796875,84.958251953125,83.55999755859375,103.19999694824219,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_up_from_green,green,true,false,joint 1 -,false,2024-03-04 15:28:40.534419,21.247,0.184,236.8,218.48416137695312,222.19000244140625,84.958251953125,25.481815338134766,44.073997497558594,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:41.909591,16.519,0.184,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:42.600723,17.715,0.168,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:43.982346,17.582,0.168,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:44.696076,17.582,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:45.385463,17.487,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:46.776009,17.582,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:47.485560,17.677,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:48.869472,17.753,0.169,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,green,false,true,joint 1 -,false,2024-03-04 15:28:49.594481,17.677,0.166,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_down,green,true,false,joint 3 +,false,2024-03-04 15:28:50.975728,17.734,0.166,236.8,291.6086120605469,106.13685607910156,65.51656341552734,0.0,20.0,51.0,8.399999618530273,-20.0
32,100,100,30,go_to_pick_up_from_pick_down,green,true,false,joint 3 -,true,2024-03-04 15:28:51.683369,17.734,0.157,236.8,288.0148620605469,104.82884216308594,46.5154914855957,0.0,20.0,51.0,14.399996757507324,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,green,true,false,joint 1 +,true,2024-03-04 15:28:52.397521,16.785,0.157,236.8,281.399169921875,133.8590087890625,84.958251953125,5.44000244140625,26.12000274658203,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,green,true,false,joint 3 +,true,2024-03-04 15:28:53.808192,22.481,0.204,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,green,true,false,joint 3 +,true,2024-03-04 15:28:54.505185,22.481,0.204,236.8,118.18413543701172,253.44668579101562,-6.56475830078125,45.0,65.0,51.0,39.357933044433594,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,green,true,false,joint 3 -,false,2024-03-04 15:28:55.886381,22.064,0.2,236.8,123.04268646240234,263.8658752441406,10.129165649414062,45.0,65.0,51.0,29.40000343322754,-20.0
32,100,100,30,detecting_color,green,false,false,detecting_color,false,2024-03-04 15:28:56.585179,22.064,0.2,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,detecting_color,green,false,false,detecting_color,false,2024-03-04 15:28:57.985444,16.272,0.156,236.8,131.69407653808594,282.4188232421875,84.958251953125,45.0,65.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_color_detect_down,green,true,false,joint 3 +,false,2024-03-04 15:28:58.703268,16.272,0.156,236.8,128.006591796875,274.5110168457031,35.067237854003906,45.0,65.0,51.0,21.1199951171875,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,green,true,false,joint 3 -,true,2024-03-04 15:28:59.395467,16.196,0.156,236.8,112.03331756591797,240.25621032714844,-22.340538024902344,45.0,65.0,51.0,46.55999755859375,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,green,true,false,joint 3 -,true,2024-03-04 15:28:59.395467,16.196,0.156,236.8,131.68008422851562,282.38885498046875,81.8401870727539,45.0,65.0,51.0,0.9241280555725098,-20.0
32,100,100,30,go_to_blue_up,blue,true,false,joint 1 +,true,2024-03-04 15:29:02.005242,23.241,0.203,236.8,32.82779312133789,309.8807373046875,84.958251953125,63.95281982421875,84.22167205810547,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_up_from_blue,blue,true,false,joint 1 -,false,2024-03-04 15:29:02.699428,22.196,0.203,236.8,177.1275177001953,256.3777770996094,84.958251953125,35.3599967956543,53.79999542236328,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:03.433465,16.538,0.203,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:04.836167,16.785,0.158,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:05.526615,16.785,0.158,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:06.907220,17.696,0.167,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:07.595681,17.696,0.167,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:08.980770,17.601,0.168,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:09.706030,17.772,0.168,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:10.395786,17.582,0.168,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,moving_belt,blue,false,true,joint 1 -,false,2024-03-04 15:29:11.775386,17.525,0.167,236.8,292.8220520019531,106.5785140991211,84.958251953125,0.0,20.0,51.0,-4.656612873077393e-10,-20.0
32,100,100,30,go_to_pick_down,blue,true,false,joint 3 +,false,2024-03-04 15:29:12.464052,17.506,0.167,236.8,292.54339599609375,106.47708892822266,75.62562561035156,0.0,20.0,51.0,4.200000286102295,-20.0
32,100,100,30,go_to_pick_up_from_pick_down,blue,true,false,joint 3 -,true,2024-03-04 15:29:13.861308,16.31,0.167,236.8,285.0111389160156,103.7355728149414,36.227386474609375,0.0,20.0,51.0,18.87999725341797,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,blue,true,false,joint 1 +,true,2024-03-04 15:29:14.548309,16.31,0.167,236.8,288.514892578125,117.74076843261719,84.958251953125,2.200002670288086,22.640003204345703,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_up_from_pick_up,blue,true,false,joint 1 +,true,2024-03-04 15:29:15.930637,22.405,0.206,236.8,132.375244140625,282.1001892089844,84.958251953125,44.861732482910156,64.94501495361328,51.0,0.0,-20.0
32,100,100,30,go_to_color_detect_down,blue,true,false,joint 3 +,true,2024-03-04 15:29:16.623842,22.443,0.206,236.8,120.64384460449219,258.7215576171875,1.2709426879882812,45.0,65.0,51.0,35.712806701660156,-20.0
32,100,100,30,go_to_color_detect_up_from_color_detect_down,blue,true,false,joint 3 -,false,2024-03-04 15:29:18.046071,22.348,0.204,236.8,115.82393646240234,248.38522338867188,-13.174934387207031,45.0,65.0,51.0,41.159996032714844,-20.0
