`,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:13.1,22.045,0.199,236.8,292.0505981,106.2977295,69.44406891,0,20,51,5.91976881,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:13.8,22.045,0.191,236.8,292.7908325,106.5671539,81.83301544,0,20,51,1.156571865,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:15.2,21.855,0.191,236.8,292.6251221,107.1180191,84.95825195,0.105600357,20.12479973,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:15.9,21.988,0.19,236.8,287.1986389,120.9159775,84.95825195,2.831998825,22.9279995,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:17.3,21.893,0.19,236.8,271.8963928,152.2368927,84.95825195,9.244800568,29.41760063,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:18.0,22.007,0.191,236.8,235.6575012,203.8854523,84.95825195,20.8656044,41.12480545,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:19.4,21.969,0.191,236.8,190.4869385,246.6139832,84.95825195,32.31716919,52.51782608,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:20.1,21.912,0.191,236.8,155.1291809,270.2566528,84.95825195,40.14387512,60.26773071,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:20.8,21.874,0.191,236.8,133.9448547,281.3583069,84.95825195,44.54251099,64.57996368,51,0,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:22.3,21.798,0.19,236.8,131.6925201,282.4155273,83.91969299,45,65,51,0.441600055,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:23.0,21.741,0.19,236.8,131.4868011,281.9743347,72.96034241,45,65,51,4.804800034,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:24.4,21.722,0.191,236.8,130.2448425,279.3109436,53.39215469,45,65,51,12.60000134,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:25.1,21.627,0.191,236.8,126.4088516,271.0846558,25.62582397,45,65,51,24.08160019,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:25.8,21.627,0.191,236.8,119.5105209,256.2911377,-2.474891663,45,65,51,36.68824005,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:27.1,21.589,0.19,236.8,114.361084,245.2481232,-16.90354919,45,65,51,43.9773407,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,TRUE,02:27.8,21.589,0.19,236.8,111.5373306,239.1925659,-23.42764282,45,65,51,47.54258728,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:29.2,21.646,0.19,236.8,111.5893707,239.3041687,-23.31468964,45,65,51,47.39520264,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:29.9,21.646,0.19,236.8,114.5881805,245.7351379,-16.34148407,45,65,51,43.44000244,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:31.3,16.177,0.149,236.8,119.8323364,256.9812622,-1.436225891,45,65,51,35.79840088,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:32.0,16.177,0.149,236.8,126.714859,271.7408752,27.29499435,45,65,51,22.82457733,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:33.4,16.348,0.151,236.8,130.3612366,279.5605774,54.67201996,45,65,51,11.69547558,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:34.1,16.481,0.151,236.8,131.513443,282.0314941,73.75671387,45,65,51,4.252773285,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,FALSE,02:34.9,16.481,0.151,236.8,131.6931152,282.4167786,84.14446259,45,65,51,0.286134154,-20
32,100,20,60,detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,02:36.3,16.253,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:36.9,16.272,0.149,236.8,131.6940613,282.4187927,84.84331512,45,65,51,0.057600003,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:38.3,16.291,0.15,236.8,131.6366425,282.2956848,78.63847351,45,65,51,2.553600311,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:39.0,16.215,0.15,236.8,131.0268555,280.9879761,63.47186279,45,65,51,8.569600105,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:40.4,16.12,0.149,236.8,128.0967407,274.7043152,35.66233444,45,65,51,19.84480095,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:41.1,16.12,0.149,236.8,122.3176651,262.3110657,7.301460266,45,65,51,32.11540222,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:41.8,16.044,0.149,236.8,116.4947891,249.8238678,-11.37520599,45,65,51,41.09410477,-20
32,100,20,60,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:43.2,16.215,0.149,236.8,112.155304,240.517807,-22.0695343,45,65,51,46.78874207,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:43.9,16.139,0.149,236.8,111.1659164,238.3960571,-24.22634125,45,65,51,47.9552002,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:45.3,21.855,0.149,236.8,113.0170898,242.3659058,-20.11231995,45,65,51,45.53600311,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:46.0,21.988,0.149,236.8,118.1329651,253.3369446,-6.716766357,45,65,51,38.40800476,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:47.3,22.007,0.192,236.8,124.2139587,266.3776855,15.0270462,45,65,51,28.15520096,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:48.0,21.817,0.192,236.8,129.2542114,277.186554,44.16623306,45,65,51,15.88460064,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:49.4,22.026,0.192,236.8,131.3327484,281.6439514,69.12667847,45,65,51,6.042761326,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:50.1,21.874,0.192,236.8,131.6787109,282.3858948,81.68909454,45,65,51,1.211259842,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:50.8,21.817,0.191,236.8,131.6151733,282.4555969,84.95825195,45.01599884,65.02400208,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:52.3,21.817,0.191,236.8,118.0549622,288.3864746,84.95825195,47.73758698,67.83198547,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:53.0,21.855,0.191,236.8,85.50788116,299.6533813,84.95825195,54.07358551,74.24478912,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:54.3,21.798,0.191,236.8,32.05334091,309.961792,84.95825195,64.09599304,84.34399414,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:55.0,21.798,0.191,236.8,-51.02756119,307.4083862,84.95825195,79.42475128,99.7100296,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:56.4,21.969,0.191,236.8,-113.2616425,290.3024902,84.95825195,91.31326294,111.5217438,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:57.1,21.855,0.192,236.8,-153.5193329,271.1743774,84.95825195,99.51539612,119.6470718,51,0,-20
32,100,20,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,02:57.8,21.855,0.192,236.8,-175.7663116,257.3128967,84.95825195,104.3363495,124.3816299,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,02:59.2,21.817,0.192,236.8,-177.8785095,255.8573151,84.95825195,104.8079987,124.782402,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,02:59.9,21.817,0.192,236.8,-164.088913,264.912323,84.95825195,101.7744141,121.6720123,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:01.2,16.253,0.192,236.8,-126.5225449,284.7731934,84.95825195,93.95520782,113.7664108,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:01.9,16.253,0.15,236.8,-70.56433868,303.5200195,84.95825195,83.08800507,102.822403,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:03.3,16.291,0.15,236.8,7.970013618,311.5127869,84.95825195,68.5344162,88.1920166,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:04.0,16.272,0.15,236.8,116.9330597,288.8432007,84.95825195,47.96030426,67.5693512,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:05.4,16.272,0.15,236.8,196.1087952,242.16745,84.95825195,30.99921417,50.68505859,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:06.1,16.215,0.15,236.8,246.4753113,190.6663361,84.95825195,17.72452164,37.48716736,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:06.8,16.215,0.15,236.8,277.1629333,142.4234161,84.95825195,7.196893692,27.04593849,51,0,-20
32,100,20,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,03:08.2,16.234,0.15,236.8,289.4190369,115.5004501,84.95825195,1.755800247,21.68164444,51,0,-20
32,100,20,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,03:08.9,16.234,0.15,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,03:10.3,16.234,0.15,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,03:11.0,16.234,0.153,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,03:12.4,16.69,0.153,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,03:13.1,16.69,0.152,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,03:14.5,16.443,0.152,236.8,292.8143616,106.5757141,83.40658569,0,20,51,0.649599969,-20
32,100,20,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,03:15.1,16.006,0.149,236.8,292.3847961,106.4193726,73.2713089,0,20,51,4.681599617,-20
32,100,20,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,03:15.8,16.006,0.149,236.8,289.1853638,105.2548676,51.44963074,0,20,51,13.3436327,-20
32,100,20,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,03:17.2,15.93,0.149,236.8,284.9075317,103.6978607,35.91469193,0,20,51,19.57806206,-20
32,100,20,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,03:17.9,15.987,0.149,236.8,282.8101501,102.9344788,30.01379013,0,20,51,21.96045876,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,03:18.8,16.063,0.149,236.8,284.0276184,103.3776093,33.34513855,0,20,51,20.4864006,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,03:20.2,22.443,0.184,236.8,287.831604,104.7621384,45.80278778,0,20,51,15.30239964,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,03:20.9,21.741,0.184,236.8,291.6789551,106.1624603,66.08610535,0,20,51,7.223268032,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,03:22.2,21.722,0.192,236.8,292.7800598,106.5632324,81.33413696,0,20,51,1.346271634,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:22.9,21.817,0.192,236.8,292.8041992,106.6275787,84.95825195,0.009601593,20.01600075,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:24.3,21.741,0.19,236.8,288.6757202,117.3458557,84.95825195,2.121599197,22.20479965,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:25.0,21.741,0.19,236.8,272.7971191,150.6169434,84.95825195,8.904001236,29.07360077,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:26.4,21.798,0.191,236.8,242.6840363,195.469162,84.95825195,18.84960556,39.09600449,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:27.1,21.817,0.191,236.8,197.562973,240.9825745,84.95825195,30.65431976,50.86777496,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:28.4,21.798,0.191,236.8,156.3187714,269.570343,84.95825195,39.89136124,60.01841736,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,03:29.1,21.874,0.191,236.8,135.6965485,280.5177002,84.95825195,44.18526459,64.23551941,51,0,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:30.5,21.722,0.19,236.8,131.6938171,282.4182739,84.52722931,45,65,51,0.192000031,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:31.1,21.703,0.19,236.8,131.5608063,282.1330261,75.33477783,45,65,51,3.86400032,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:31.8,21.646,0.189,236.8,130.5819397,280.033844,57.26804733,45,65,51,11.04480076,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:33.2,21.684,0.189,236.8,127.3122711,273.0220337,30.72945786,45,65,51,21.91200066,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:33.9,21.57,0.189,236.8,120.514122,258.4433594,0.829376221,45,65,51,35.11499023,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:35.3,21.494,0.189,236.8,115.0846481,246.7998199,-15.0916214,45,65,51,43.01848984,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,03:36.0,21.703,0.189,236.8,111.7910538,239.7366791,-22.8744812,45,65,51,47.23559189,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:37.4,21.703,0.189,236.8,111.2393112,238.5534668,-24.06954956,45,65,51,47.85440063,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:38.1,21.703,0.189,236.8,113.9083557,244.2772369,-18.0065918,45,65,51,44.35520172,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:38.8,16.12,0.149,236.8,118.8482437,254.8708801,-4.554115295,45,65,51,37.32800293,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:40.2,16.139,0.149,236.8,124.984169,268.0293884,18.50709534,45,65,51,26.61440086,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:40.9,16.139,0.151,236.8,130.0292358,278.8486023,51.15510941,45,65,51,13.08886909,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:42.3,16.253,0.151,236.8,131.4347229,281.8626404,71.5401535,45,65,51,5.108567238,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,03:43.0,16.253,0.149,236.8,131.6869659,282.403595,82.73516083,45,65,51,0.814665794,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:43.7,15.987,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:45.2,16.006,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:45.9,16.006,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:47.3,16.101,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:48.0,16.044,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,03:49.4,16.044,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:50.1,16.063,0.149,236.8,131.693634,282.4179077,84.39997101,45,65,51,0.244800031,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:51.5,16.082,0.149,236.8,131.5893097,282.1941528,76.42462158,45,65,51,3.432000399,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:52.2,16.082,0.148,236.8,130.50383,279.8663635,56.32124329,45,65,51,11.42400074,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:52.9,16.025,0.148,236.8,127.0979691,272.5624695,29.46886826,45,65,51,22.44480133,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:54.3,16.063,0.148,236.8,121.0246658,259.538208,2.587432861,45,65,51,34.28996277,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:55.0,16.006,0.148,236.8,114.8978577,246.3992462,-15.56529236,45,65,51,43.26780319,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,03:55.7,16.006,0.148,236.8,111.7123337,239.5678558,-23.04679871,45,65,51,47.33130646,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,03:57.2,16.101,0.149,236.8,111.2933273,238.6692963,-23.9538269,45,65,51,47.78240204,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,03:57.9,17.013,0.149,236.8,114.1555328,244.807312,-17.40724182,45,65,51,44.02400208,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,03:59.3,21.817,0.191,236.8,119.2135391,255.6542358,-3.416740417,45,65,51,36.7664032,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,04:00.0,21.817,0.191,236.8,125.364769,268.8456116,20.31483459,45,65,51,25.82240105,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,04:01.4,22.026,0.191,236.8,130.1297455,279.0641174,52.17796707,45,65,51,12.68275642,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,04:02.1,21.912,0.191,236.8,131.4594116,281.9156189,72.19361115,45,65,51,4.856054783,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,04:03.4,21.817,0.191,236.8,131.6885529,282.4069824,82.99711609,45,65,51,0.715753198,-20
